what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022053973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022054583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022059536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1647022065349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022066020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1647022068973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022076817
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022077895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1647022082598
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022083473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1647022086911
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022090301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022091567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1647022091598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022097540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1647022099192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022099962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022100661
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022101723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1647022103083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022104129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022111614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1647022161464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1647022164297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022167448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022167700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022168461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022168667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022169027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022169527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022169689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022169901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022170103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022172461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022173214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022182270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022190630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022201614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022203567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022203724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022203880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022204036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022204177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022204317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022204474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022204630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022231661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022244942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022246661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022247678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022255630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022295427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1647022340317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022344254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022361583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1647022363988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022371389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022378710
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647022381489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022385973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022388051
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1647022394556
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1647022397832
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022460087
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1647022470503
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647022487063
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022491503
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1647022494499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1647022497333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022498137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022557873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022583204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022636624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647022638795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022648342
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1647022650810
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1647022650858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022663296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1647022663310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022663576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022663622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022669451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022679825
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647022694184
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647022695309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022698497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022700110
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647022700450
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022702559
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647022702793
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022707919
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022795588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022825134
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647022826509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022827860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022830196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022834853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022836353
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647022836728
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022838786
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647022838993
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022844149
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647022853508
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1647022859132
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022860602
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1647022861023
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1647022861071
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647022861571
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022886679
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022894929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022897047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022900960
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647022904414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022908575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022911007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022918444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022919975
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647022920303
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022922382
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647022922616
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022927710
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647022970568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022971465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022972189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022977333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647022977490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647022978145
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647022978958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022980427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022982739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022988787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647022990333
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647022990693
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022992724
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647022992926
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647022997958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023031629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023037363
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647023078189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647023086597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647023116111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647023127811
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647023131121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023134142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023136985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023141970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023143501
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647023143876
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647023145954
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647023146165
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647023151275
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647023198500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1647023200890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647023202031
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647023203671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023207827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023210233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023214625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023216219
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647023216562
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647023218609
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647023218821
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647023223968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647023232451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024015167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024032324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024035917
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647024046261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024060182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024084085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024111931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024121775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024131930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024134149
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647024138524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024142383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024142461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024145789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024148571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024153169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024154711
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647024155102
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647024157212
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647024157414
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647024162352
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1647024189733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1647024197273
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647024198289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024200557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024202898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024207928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024209477
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1647024209819
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647024211796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1647024211991
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647024217038
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647024220522
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1647024229131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024229256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024229319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024235976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024259789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024261411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024302864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024304537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024317499
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1647024320164
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1647024322433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024326942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024362722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024380753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024382425
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1647024382518
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1647024382613
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1647024383159
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1647024383159
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1647024383159
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1647024384066
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1647024384066
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1647024384066
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1647024384066
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1647024384066
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1647024384066
